6/14/13,0.05,0.29,2.14,,,,,
6/17/13,0.05,0.27,2.19,,,,,
6/18/13,0.05,0.27,2.2,,,,,
6/19/13,0.05,0.31,2.33,,,,,
6/20/13,0.05,0.33,2.41,,,,,
6/21/13,0.05,0.38,2.52,,,,,
6/24/13,0.06,0.42,2.57,,,,,
6/25/13,0.06,0.43,2.6,,,,,
6/26/13,0.06,0.39,2.55,,,,,
6/27/13,0.06,0.36,2.49,,,,,
6/28/13,0.04,0.36,2.52,,,,,
7/1/13,0.04,0.34,2.5,,,,,
7/2/13,0.03,0.34,2.48,,,,,
7/3/13,0.05,0.36,2.52,,,,,
7/4/13,0,0,0,,,,,
7/5/13,0.04,0.4,2.73,,,,,
7/8/13,0.05,0.37,2.65,,,,,
7/9/13,0.04,0.37,2.65,,,,,
7/10/13,0.04,0.38,2.7,,,,,
7/11/13,0.04,0.34,2.6,,,,,
7/12/13,0.04,0.37,2.61,,,,,
7/15/13,0.04,0.34,2.57,,,,,
7/16/13,0.03,0.34,2.55,,,,,
7/17/13,0.03,0.32,2.52,,,,,
7/18/13,0.03,0.32,2.56,,,,,
7/19/13,0.03,0.32,2.5,,,,,
7/22/13,0.04,0.32,2.5,,,,,
7/23/13,0.02,0.33,2.53,,,,,
7/24/13,0.03,0.34,2.61,,,,,
7/25/13,0.02,0.32,2.61,,,,,
7/26/13,0.03,0.31,2.58,,,,,
7/29/13,0.03,0.33,2.61,,,,,
7/30/13,0.04,0.33,2.63,,,,,
7/31/13,0.04,0.31,2.6,,,,,
8/1/13,0.04,0.35,2.74,,,,,
8/2/13,0.04,0.3,2.63,,,,,
8/5/13,0.05,0.32,2.67,,,,,
8/6/13,0.04,0.32,2.67,,,,,
8/7/13,0.05,0.32,2.61,,,,,
8/8/13,0.05,0.3,2.58,,,,,
8/9/13,0.05,0.32,2.57,,,,,
8/12/13,0.06,0.32,2.61,,,,,
8/13/13,0.06,0.34,2.71,,,,,
8/14/13,0.05,0.34,2.71,,,,,
8/15/13,0.05,0.36,2.77,,,,,
8/16/13,0.05,0.36,2.84,,,,,
8/19/13,0.06,0.36,2.88,,,,,
8/20/13,0.04,0.36,2.82,,,,,
8/21/13,0.04,0.38,2.87,,,,,
8/22/13,0.03,0.42,2.9,,,,,
8/23/13,0.03,0.4,2.82,,,,,
8/26/13,0.04,0.41,2.79,,,,,
8/27/13,0.05,0.38,2.72,,,,,
8/28/13,0.03,0.4,2.78,,,,,
8/29/13,0.02,0.39,2.75,,,,,
8/30/13,0.03,0.39,2.78,,,,,
9/2/13,0,0,0,,,,,
9/3/13,0.02,0.43,2.86,,,,,
9/4/13,0.02,0.46,2.9,,,,,
9/5/13,0.02,0.52,2.98,,,,,
9/6/13,0.02,0.46,2.94,,,,,
9/9/13,0.02,0.45,2.9,,,,,
9/10/13,0.02,0.5,2.96,,,,,
9/11/13,0.02,0.47,2.93,,,,,
9/12/13,0.01,0.45,2.92,,,,,
9/13/13,0.01,0.45,2.9,,,,,
9/16/13,0.02,0.41,2.88,,,,,
9/17/13,0.01,0.39,2.86,,,,,
9/18/13,0.01,0.34,2.69,,,,,
9/19/13,0.01,0.34,2.76,,,,,
9/20/13,0.01,0.34,2.75,,,,,
9/23/13,0.02,0.35,2.72,,,,,
9/24/13,0.02,0.35,2.67,,,,,
9/25/13,0.02,0.36,2.63,,,,,
9/26/13,0,0.34,2.66,,,,,
9/27/13,0.02,0.34,2.64,,,,,
9/30/13,0.02,0.33,2.64,,,,,
10/1/13,0.02,0.33,2.66,,,,,
10/2/13,0.02,0.31,2.63,,,,,
10/3/13,0.03,0.33,2.62,,,,,
10/4/13,0.03,0.33,2.66,,,,,
10/7/13,0.03,0.37,2.65,,,,,
10/8/13,0.05,0.4,2.66,,,,,
10/9/13,0.05,0.37,2.68,,,,,
10/10/13,0.05,0.35,2.71,,,,,
10/11/13,0.08,0.35,2.7,,,,,
10/14/13,0,0,0,,,,,
10/15/13,0.14,0.37,2.75,,,,,
10/16/13,0.1,0.34,2.69,,,,,
10/17/13,0.05,0.33,2.61,,,,,
10/18/13,0.04,0.33,2.6,,,,,
10/21/13,0.04,0.33,2.63,,,,,
10/22/13,0.04,0.31,2.54,,,,,
10/23/13,0.04,0.31,2.51,,,,,
10/24/13,0.03,0.33,2.53,,,,,
10/25/13,0.04,0.32,2.53,,,,,
10/28/13,0.04,0.32,2.54,,,,,
10/29/13,0.04,0.31,2.53,,,,,
10/30/13,0.04,0.33,2.55,,,,,
10/31/13,0.04,0.31,2.57,,,,,
11/1/13,0.04,0.33,2.65,,,,,
11/4/13,0.05,0.32,2.63,,,,,
11/5/13,0.05,0.32,2.69,,,,,
11/6/13,0.05,0.3,2.67,,,,,
11/7/13,0.05,0.29,2.63,,,,,
11/8/13,0.06,0.32,2.77,,,,,
11/11/13,0,0,0,,,,,
11/12/13,0.08,0.34,2.8,,,,,
11/13/13,0.08,0.32,2.75,,,,,
11/14/13,0.08,0.29,2.69,,,,,
11/15/13,0.08,0.31,2.71,,,,,
11/18/13,0.09,0.31,2.67,,,,,
11/19/13,0.08,0.29,2.71,,,,,
11/20/13,0.08,0.28,2.8,,,,,
11/21/13,0.07,0.29,2.79,,,,,
11/22/13,0.07,0.31,2.75,,,,,
11/25/13,0.08,0.3,2.74,,,,,
11/26/13,0.07,0.29,2.71,,,,,
11/27/13,0.07,0.28,2.74,,,,,
11/28/13,0,0,0,,,,,
11/29/13,0.06,0.28,2.75,,,,,
12/2/13,0.05,0.3,2.81,,,,,
12/3/13,0.06,0.28,2.79,,,,,
12/4/13,0.06,0.3,2.84,,,,,
12/5/13,0.06,0.3,2.88,,,,,
12/6/13,0.06,0.3,2.88,,,,,
12/9/13,0.07,0.3,2.86,,,,,
12/10/13,0.07,0.3,2.81,,,,,
12/11/13,0.07,0.31,2.86,,,,,
12/12/13,0.07,0.34,2.89,,,,,
12/13/13,0.07,0.34,2.88,,,,,
12/16/13,0.07,0.34,2.89,,,,,
12/17/13,0.07,0.34,2.85,,,,,
12/18/13,0.07,0.32,2.89,,,,,
12/19/13,0.06,0.35,2.94,,,,,
12/20/13,0.07,0.37,2.89,,,,,
12/23/13,0.07,0.38,2.94,,,,,
12/24/13,0.07,0.38,2.99,,,,,
12/25/13,0,0,0,,,,,
12/26/13,0.07,0.42,3,,,,,
12/27/13,0.07,0.4,3.02,,,,,
12/30/13,0.07,0.39,2.99,,,,,
12/31/13,0.07,0.38,3.04,,,,,
1/1/14,0,0,0,,,,,
1/2/14,0.07,0.39,3,,,,,
1/3/14,0.07,0.41,3.01,,,,,
1/6/14,0.05,0.4,2.98,,,,,
1/7/14,0.04,0.4,2.96,,,,,
1/8/14,0.05,0.43,3.01,,,,,
1/9/14,0.04,0.44,2.97,,,,,
1/10/14,0.05,0.39,2.88,,,,,
1/13/14,0.03,0.39,2.84,,,,,
1/14/14,0.04,0.39,2.88,,,,,
1/15/14,0.04,0.41,2.9,,,,,
1/16/14,0.04,0.41,2.86,,,,,
1/17/14,0.05,0.4,2.84,,,,,
1/20/14,0,0,0,,,,,
1/21/14,0.04,0.4,2.85,,,,,
1/22/14,0.04,0.44,2.87,,,,,
1/23/14,0.04,0.39,2.79,,,,,
1/24/14,0.04,0.37,2.75,,,,,
1/27/14,0.05,0.37,2.78,,,,,
1/28/14,0.05,0.38,2.77,,,,,
1/29/14,0.04,0.36,2.69,,,,,
1/30/14,0.02,0.36,2.72,,,,,
1/31/14,0.02,0.34,2.67,,,,,
2/3/14,0.05,0.3,2.61,,,,,
2/4/14,0.06,0.31,2.64,,,,,
2/5/14,0.07,0.32,2.7,,,,,
2/6/14,0.07,0.33,2.73,,,,,
2/7/14,0.08,0.3,2.71,,,,,
2/10/14,0.07,0.32,2.7,,,,,
2/11/14,0.05,0.35,2.75,,,,,
2/12/14,0.05,0.35,2.8,,,,,
2/13/14,0.03,0.32,2.73,,,,,
2/14/14,0.02,0.32,2.75,,,,,
2/17/14,0,0,0,,,,,
2/18/14,0.05,0.31,2.71,,,,,
2/19/14,0.06,0.33,2.73,,,,,
2/20/14,0.05,0.34,2.76,,,,,
2/21/14,0.05,0.33,2.73,,,,,
2/24/14,0.05,0.35,2.75,,,,,
2/25/14,0.05,0.34,2.7,,,,,
2/26/14,0.05,0.33,2.67,,,,,
2/27/14,0.04,0.33,2.65,,,,,
2/28/14,0.05,0.33,2.66,,,,,
3/3/14,0.05,0.32,2.6,,,,,
3/4/14,0.05,0.33,2.7,,,,,
3/5/14,0.06,0.33,2.7,,,,,
3/6/14,0.05,0.37,2.74,,,,,
3/7/14,0.06,0.38,2.8,,,,,
3/10/14,0.05,0.37,2.79,,,,,
3/11/14,0.05,0.37,2.77,,,,,
3/12/14,0.05,0.37,2.73,,,,,
3/13/14,0.05,0.34,2.66,,,,,
3/14/14,0.05,0.36,2.65,,,,,
3/17/14,0.06,0.38,2.7,,,,,
3/18/14,0.05,0.36,2.68,,,,,
3/19/14,0.06,0.47,2.78,,,,,
3/20/14,0.06,0.45,2.79,,,,,
3/21/14,0.06,0.45,2.75,,,,,
3/24/14,0.06,0.47,2.74,,,,,
3/25/14,0.05,0.47,2.75,,,,,
3/26/14,0.05,0.45,2.71,,,,,
3/27/14,0.04,0.45,2.69,,,,,
3/28/14,0.04,0.45,2.73,,,,,
3/31/14,0.05,0.44,2.73,,,,,
4/1/14,0.04,0.44,2.77,,,,,
4/2/14,0.02,0.47,2.82,,,,,
4/3/14,0.02,0.46,2.8,,,,,
4/4/14,0.03,0.43,2.74,,,,,
4/7/14,0.03,0.41,2.71,,,,,
4/8/14,0.03,0.4,2.69,,,,,
4/9/14,0.04,0.37,2.71,,,,,
4/10/14,0.04,0.37,2.65,,,,,
4/11/14,0.04,0.37,2.63,,,,,
4/14/14,0.04,0.37,2.65,,,,,
4/15/14,0.04,0.39,2.64,,,,,
4/16/14,0.04,0.39,2.65,,,,,
4/17/14,0.03,0.43,2.73,,,,,
4/18/14,0,0,0,,,,,
4/21/14,0.04,0.42,2.73,,,,,
4/22/14,0.03,0.45,2.73,,,,,
4/23/14,0.02,0.43,2.7,,,,,
4/24/14,0.01,0.43,2.7,,,,,
4/25/14,0.03,0.43,2.68,,,,,
4/28/14,0.03,0.44,2.7,,,,,
4/29/14,0.02,0.44,2.71,,,,,
4/30/14,0.03,0.42,2.67,,,,,
5/1/14,0.03,0.41,2.63,,,,,
5/2/14,0.02,0.42,2.6,,,,,
5/5/14,0.03,0.43,2.63,,,,,
5/6/14,0.03,0.43,2.61,,,,,
5/7/14,0.03,0.41,2.62,,,,,
5/8/14,0.03,0.4,2.61,,,,,
5/9/14,0.03,0.4,2.62,,,,,
5/12/14,0.03,0.41,2.66,,,,,
5/13/14,0.03,0.39,2.61,,,,,
5/14/14,0.03,0.39,2.54,,,,,
5/15/14,0.03,0.38,2.5,,,,,
5/16/14,0.03,0.38,2.52,,,,,
5/19/14,0.03,0.36,2.54,,,,,
5/20/14,0.03,0.35,2.52,,,,,
5/21/14,0.04,0.37,2.54,,,,,
5/22/14,0.03,0.37,2.56,,,,,
5/23/14,0.04,0.37,2.54,,,,,
5/26/14,0,0,0,,,,,
5/27/14,0.04,0.39,2.52,,,,,
5/28/14,0.04,0.37,2.44,,,,,
5/29/14,0.04,0.37,2.45,,,,,
5/30/14,0.04,0.37,2.48,,,,,
6/2/14,0.04,0.39,2.54,,,,,
6/3/14,0.04,0.41,2.6,,,,,
6/4/14,0.04,0.41,2.61,,,,,
6/5/14,0.04,0.4,2.59,,,,,
6/6/14,0.04,0.41,2.6,,,,,
6/9/14,0.04,0.43,2.62,,,,,
6/10/14,0.04,0.45,2.64,,,,,
6/11/14,0.04,0.44,2.65,,,,,
6/12/14,0.04,0.42,2.58,,,,,
6/13/14,0.04,0.45,2.6,,,,,
6/16/14,0.04,0.49,2.61,,,,,
6/17/14,0.04,0.51,2.66,,,,,
6/18/14,0.03,0.48,2.61,,,,,
6/19/14,0.02,0.48,2.64,,,,,
6/20/14,0.02,0.5,2.63,,,,,
6/23/14,0.03,0.48,2.63,,,,,
6/24/14,0.03,0.49,2.59,,,,,
6/25/14,0.03,0.48,2.57,,,,,
6/26/14,0.04,0.46,2.53,,,,,
6/27/14,0.03,0.45,2.54,,,,,
6/30/14,0.04,0.47,2.53,,,,,
7/1/14,0.02,0.47,2.58,,,,,
7/2/14,0.02,0.49,2.64,,,,,
7/3/14,0.01,0.52,2.65,,,,,
7/4/14,0,0,0,,,,,
7/7/14,0.04,0.52,2.63,,,,,
7/8/14,0.03,0.51,2.58,,,,,
7/9/14,0.03,0.51,2.57,,,,,
7/10/14,0.02,0.46,2.55,,,,,
7/11/14,0.02,0.48,2.53,,,,,
7/14/14,0.03,0.48,2.55,,,,,
7/15/14,0.02,0.49,2.56,,,,,
7/16/14,0.02,0.5,2.55,,,,,
7/17/14,0.02,0.47,2.47,,,,,
7/18/14,0.02,0.51,2.5,,,,,
7/21/14,0.03,0.51,2.49,,,,,
7/22/14,0.03,0.49,2.48,,,,,
7/23/14,0.03,0.5,2.48,,,,,
7/24/14,0.03,0.53,2.52,,,,,
7/25/14,0.03,0.53,2.48,,,,,
7/28/14,0.04,0.54,2.5,,,,,
7/29/14,0.02,0.54,2.47,,,,,
7/30/14,0.04,0.56,2.57,,,,,
7/31/14,0.03,0.53,2.58,,,,,
8/1/14,0.03,0.47,2.52,,,,,
8/4/14,0.04,0.47,2.51,,,,,
8/5/14,0.03,0.47,2.49,,,,,
8/6/14,0.03,0.48,2.49,,,,,
8/7/14,0.03,0.44,2.43,,,,,
8/8/14,0.03,0.45,2.44,,,,,
8/11/14,0.04,0.47,2.44,,,,,
8/12/14,0.03,0.45,2.46,,,,,
8/13/14,0.04,0.43,2.43,,,,,
8/14/14,0.04,0.42,2.4,,,,,
8/15/14,0.03,0.42,2.34,,,,,
8/18/14,0.03,0.44,2.39,,,,,
8/19/14,0.03,0.46,2.4,,,,,
8/20/14,0.04,0.49,2.43,,,,,
8/21/14,0.02,0.49,2.41,,,,,
8/22/14,0.03,0.53,2.4,,,,,
8/25/14,0.04,0.53,2.39,,,,,
8/26/14,0.03,0.52,2.39,,,,,
8/27/14,0.04,0.51,2.37,,,,,
8/28/14,0.03,0.5,2.34,,,,,
8/29/14,0.03,0.48,2.35,,,,,
9/1/14,0,0,0,,,,,
9/2/14,0.03,0.53,2.42,,,,,
9/3/14,0.03,0.52,2.41,,,,,
9/4/14,0.03,0.54,2.45,,,,,
9/5/14,0.03,0.52,2.46,,,,,
9/8/14,0.02,0.54,2.48,,,,,
9/9/14,0.02,0.56,2.5,,,,,
9/10/14,0.02,0.58,2.54,,,,,
9/11/14,0.02,0.58,2.54,,,,,
9/12/14,0.02,0.58,2.62,,,,,
9/15/14,0.02,0.58,2.6,,,,,
9/16/14,0.02,0.55,2.6,,,,,
9/17/14,0.02,0.59,2.62,,,,,
9/18/14,0.02,0.59,2.63,,,,,
9/19/14,0.02,0.59,2.59,,,,,
9/22/14,0.01,0.58,2.57,,,,,
9/23/14,0.01,0.57,2.54,,,,,
9/24/14,0.02,0.59,2.57,,,,,
9/25/14,0.01,0.56,2.52,,,,,
9/26/14,0.01,0.59,2.54,,,,,
9/29/14,0.02,0.58,2.5,,,,,
9/30/14,0.02,0.58,2.52,,,,,
10/1/14,0.02,0.53,2.42,,,,,
10/2/14,0.01,0.53,2.44,,,,,
10/3/14,0.01,0.57,2.45,,,,,
10/6/14,0.02,0.54,2.43,,,,,
10/7/14,0.02,0.52,2.36,,,,,
10/8/14,0.01,0.46,2.35,,,,,
10/9/14,0.01,0.46,2.34,,,,,
10/10/14,0.01,0.45,2.31,,,,,
10/13/14,0,0,0,,,,,
10/14/14,0.02,0.39,2.21,,,,,
10/15/14,0.02,0.34,2.15,,,,,
10/16/14,0.03,0.35,2.17,,,,,
10/17/14,0.02,0.39,2.22,,,,,
10/20/14,0.02,0.37,2.2,,,,,
10/21/14,0.02,0.38,2.23,,,,,
10/22/14,0.02,0.41,2.25,,,,,
10/23/14,0.01,0.41,2.29,,,,,
10/24/14,0.01,0.41,2.29,,,,,
10/27/14,0.02,0.41,2.27,,,,,
10/28/14,0.02,0.42,2.3,,,,,
10/29/14,0.03,0.48,2.34,,,,,
10/30/14,0.01,0.48,2.32,,,,,
10/31/14,0.01,0.5,2.35,,,,,
11/3/14,0.02,0.52,2.36,,,,,
11/4/14,0.03,0.52,2.35,,,,,
11/5/14,0.03,0.52,2.36,,,,,
11/6/14,0.03,0.54,2.39,,,,,
11/7/14,0.03,0.51,2.32,,,,,
11/10/14,0.02,0.55,2.38,,,,,
11/11/14,0,0,0,,,,,
11/12/14,0.02,0.55,2.37,,,,,
11/13/14,0.02,0.53,2.35,,,,,
11/14/14,0.02,0.54,2.32,,,,,
11/17/14,0.03,0.54,2.34,,,,,
11/18/14,0.02,0.53,2.32,,,,,
11/19/14,0.01,0.54,2.36,,,,,
11/20/14,0.02,0.53,2.34,,,,,
11/21/14,0.01,0.53,2.31,,,,,
11/24/14,0.02,0.53,2.3,,,,,
11/25/14,0.02,0.51,2.27,,,,,
11/26/14,0.02,0.53,2.24,,,,,
11/27/14,0,0,0,,,,,
11/28/14,0.02,0.47,2.18,,,,,
12/1/14,0.03,0.49,2.22,,,,,
12/2/14,0.03,0.55,2.28,,,,,
12/3/14,0.01,0.57,2.29,,,,,
12/4/14,0.02,0.55,2.25,,,,,
12/5/14,0.02,0.65,2.31,,,,,
12/8/14,0.03,0.64,2.26,,,,,
12/9/14,0.04,0.64,2.22,,,,,
12/10/14,0.03,0.59,2.18,,,,,
12/11/14,0.03,0.62,2.19,,,,,
12/12/14,0.02,0.56,2.1,,,,,
12/15/14,0.04,0.6,2.12,,,,,
12/16/14,0.03,0.58,2.07,,,,,
12/17/14,0.03,0.62,2.14,,,,,
12/18/14,0.04,0.67,2.22,,,,,
12/19/14,0.04,0.67,2.17,,,,,
12/22/14,0.05,0.71,2.17,,,,,
12/23/14,0.03,0.73,2.26,,,,,
12/24/14,0.01,0.73,2.27,,,,,
12/25/14,0,0,0,,,,,
12/26/14,0.01,0.73,2.25,,,,,
12/29/14,0.03,0.72,2.22,,,,,
12/30/14,0.03,0.69,2.2,,,,,
12/31/14,0.04,0.67,2.17,,,,,
1/1/15,0,0,0,,,,,
1/2/15,0.02,0.66,2.12,,,,,
1/5/15,0.03,0.68,2.04,,,,,
1/6/15,0.03,0.65,1.97,,,,,
1/7/15,0.03,0.62,1.96,,,,,
1/8/15,0.03,0.62,2.03,,,,,
1/9/15,0.02,0.59,1.98,,,,,
1/12/15,0.03,0.56,1.92,,,,,
1/13/15,0.03,0.54,1.91,,,,,
1/14/15,0.04,0.51,1.86,,,,,
1/15/15,0.03,0.44,1.77,,,,,
1/16/15,0.03,0.49,1.83,,,,,
1/19/15,0,0,0,,,,,
1/20/15,0.03,0.53,1.82,,,,,
1/21/15,0.03,0.53,1.87,,,,,
1/22/15,0.03,0.53,1.9,,,,,
1/23/15,0.02,0.52,1.81,,,,,
1/26/15,0.03,0.54,1.83,,,,,
1/27/15,0.02,0.54,1.83,,,,,
1/28/15,0.02,0.5,1.73,,,,,
1/29/15,0.03,0.51,1.77,,,,,
1/30/15,0.02,0.47,1.68,,,,,
2/2/15,0.02,0.49,1.68,,,,,
2/3/15,0.02,0.52,1.79,,,,,
2/4/15,0.01,0.52,1.81,,,,,
2/5/15,0.02,0.52,1.83,,,,,
2/6/15,0.02,0.65,1.95,,,,,
2/9/15,0.01,0.65,1.96,,,,,
2/10/15,0.01,0.67,2.01,,,,,
2/11/15,0.01,0.67,2,,,,,
2/12/15,0.02,0.61,1.99,,,,,
2/13/15,0.01,0.66,2.02,,,,,
2/16/15,0,0,0,,,,,
2/17/15,0.02,0.7,2.14,,,,,
2/18/15,0.02,0.62,2.07,,,,,
2/19/15,0.02,0.67,2.11,,,,,
2/20/15,0.02,0.67,2.13,,,,,
2/23/15,0.02,0.64,2.06,,,,,
2/24/15,0.02,0.6,1.99,,,,,
2/25/15,0.02,0.61,1.96,,,,,
2/26/15,0.03,0.66,2.03,,,,,
2/27/15,0.02,0.63,2,,,,,
3/2/15,0.02,0.66,2.08,,,,,
3/3/15,0.02,0.68,2.12,,,,,
3/4/15,0.01,0.66,2.12,,,,,
3/5/15,0.02,0.65,2.11,,,,,
3/6/15,0.01,0.73,2.24,,,,,
3/9/15,0.02,0.7,2.2,,,,,
3/10/15,0.02,0.7,2.14,,,,,
3/11/15,0.03,0.7,2.11,,,,,
3/12/15,0.03,0.67,2.1,,,,,
3/13/15,0.03,0.68,2.13,,,,,
3/16/15,0.05,0.66,2.1,,,,,
3/17/15,0.05,0.7,2.06,,,,,
3/18/15,0.03,0.57,1.93,,,,,
3/19/15,0.03,0.63,1.98,,,,,
3/20/15,0.01,0.6,1.93,,,,,
3/23/15,0.03,0.6,1.92,,,,,
3/24/15,0.02,0.58,1.88,,,,,
3/25/15,0.04,0.59,1.93,,,,,
3/26/15,0.03,0.61,2.01,,,,,
3/27/15,0.04,0.58,1.95,,,,,
3/30/15,0.04,0.58,1.96,,,,,
3/31/15,0.03,0.56,1.94,,,,,
4/1/15,0.03,0.55,1.87,,,,,
4/2/15,0.02,0.55,1.92,,,,,
4/3/15,0.02,0.49,1.85,,,,,
4/6/15,0.03,0.51,1.92,,,,,
4/7/15,0.02,0.52,1.89,,,,,
4/8/15,0.03,0.54,1.92,,,,,
4/9/15,0.03,0.56,1.97,,,,,
4/10/15,0.02,0.57,1.96,,,,,
4/13/15,0.03,0.54,1.94,,,,,
4/14/15,0.02,0.53,1.9,,,,,
4/15/15,0.02,0.51,1.91,,,,,
4/16/15,0.02,0.5,1.9,,,,,
4/17/15,0.01,0.51,1.87,,,,,
4/20/15,0.03,0.55,1.9,,,,,
4/21/15,0.03,0.55,1.92,,,,,
4/22/15,0.03,0.57,1.99,,,,,
4/23/15,0.03,0.55,1.96,,,,,
4/24/15,0.03,0.54,1.93,,,,,
4/27/15,0.02,0.54,1.94,,,,,
4/28/15,0.02,0.56,2,,,,,
4/29/15,0.01,0.56,2.06,,,,,
4/30/15,0.01,0.58,2.05,,,,,
5/1/15,0.01,0.6,2.12,,,,,
5/4/15,0.02,0.6,2.16,,,,,
5/5/15,0.01,0.62,2.19,,,,,
5/6/15,0.02,0.65,2.25,,,,,
5/7/15,0.01,0.63,2.18,,,,,
5/8/15,0.01,0.59,2.16,,,,,
5/11/15,0.02,0.62,2.28,,,,,
5/12/15,0.03,0.61,2.28,,,,,
5/13/15,0.02,0.59,2.27,,,,,
5/14/15,0.01,0.56,2.23,,,,,
5/15/15,0.02,0.55,2.14,,,,,
5/18/15,0.02,0.58,2.23,,,,,
5/19/15,0.02,0.63,2.27,,,,,
5/20/15,0.02,0.6,2.26,,,,,
5/21/15,0.02,0.6,2.19,,,,,
5/22/15,0.02,0.64,2.21,,,,,
5/25/15,0,0,0,,,,,
5/26/15,0.02,0.64,2.14,,,,,
5/27/15,0.01,0.64,2.14,,,,,
5/28/15,0.01,0.62,2.13,,,,,
5/29/15,0.01,0.61,2.12,,,,,
6/1/15,0.02,0.64,2.19,,,,,
6/2/15,0.01,0.64,2.27,,,,,
6/3/15,0.02,0.69,2.38,,,,,
6/4/15,0.02,0.66,2.31,,,,,
6/5/15,0.03,0.73,2.41,,,,,
6/8/15,0.02,0.7,2.39,,,,,
6/9/15,0.02,0.72,2.42,,,,,
6/10/15,0.02,0.75,2.5,,,,,
6/11/15,0.01,0.73,2.39,,,,,
6/12/15,0.02,0.74,2.39,,,,,
6/15/15,0.02,0.72,2.36,,,,,
6/16/15,0.01,0.71,2.32,,,,,
6/17/15,0.01,0.67,2.32,,,,,
6/18/15,0.01,0.66,2.35,,,,,
6/19/15,0.01,0.65,2.26,,,,,
6/22/15,0.01,0.68,2.37,,,,,
6/23/15,0.01,0.7,2.42,,,,,
6/24/15,0.01,0.68,2.38,,,,,
6/25/15,0.01,0.68,2.4,,,,,
6/26/15,0.01,0.72,2.49,,,,,
6/29/15,0.02,0.64,2.33,,,,,
6/30/15,0.01,0.64,2.35,,,,,
7/1/15,0.01,0.69,2.43,,,,,
7/2/15,0.01,0.64,2.4,,,,,
7/3/15,0,0,0,,,,,
7/6/15,0.02,0.6,2.3,,,,,
7/7/15,0.02,0.58,2.27,,,,,
7/8/15,0.02,0.55,2.22,,,,,
7/9/15,0.03,0.6,2.32,,,,,
7/10/15,0.01,0.65,2.42,,,,,
7/13/15,0.02,0.69,2.44,,,,,
7/14/15,0.01,0.66,2.41,,,,,
7/15/15,0.02,0.64,2.36,,,,,
7/16/15,0.02,0.67,2.36,,,,,
7/17/15,0.03,0.68,2.34,,,,,
7/20/15,0.04,0.71,2.38,,,,,
7/21/15,0.03,0.71,2.35,,,,,
7/22/15,0.04,0.75,2.33,,,,,
7/23/15,0.03,0.71,2.28,,,,,
7/24/15,0.04,0.7,2.27,,,,,
7/27/15,0.05,0.68,2.23,,,,,
7/28/15,0.05,0.69,2.26,,,,,
7/29/15,0.06,0.7,2.29,,,,,
7/30/15,0.07,0.72,2.28,,,,,
7/31/15,0.08,0.67,2.2,,,,,
8/3/15,0.08,0.68,2.16,,,,,
8/4/15,0.08,0.74,2.23,,,,,
8/5/15,0.08,0.73,2.28,,,,,
8/6/15,0.04,0.71,2.23,,,,,
8/7/15,0.06,0.73,2.18,,,,,
8/10/15,0.12,0.73,2.24,,,,,
8/11/15,0.1,0.68,2.15,,,,,
8/12/15,0.1,0.67,2.14,,,,,
8/13/15,0.1,0.72,2.19,,,,,
8/14/15,0.09,0.73,2.2,,,,,
8/17/15,0.1,0.72,2.16,,,,,
8/18/15,0.07,0.74,2.2,,,,,
8/19/15,0.05,0.67,2.12,,,,,
8/20/15,0.02,0.69,2.09,,,,,
8/21/15,0.03,0.64,2.05,,,,,
8/24/15,0.06,0.59,2.01,,,,,
8/25/15,0.07,0.67,2.12,,,,,
8/26/15,0.06,0.67,2.18,,,,,
8/27/15,0.06,0.68,2.18,,,,,
8/28/15,0.06,0.72,2.19,,,,,
8/31/15,0.08,0.74,2.21,,,,,
9/1/15,0.03,0.7,2.17,,,,,
9/2/15,0.03,0.72,2.2,,,,,
9/3/15,0.02,0.71,2.18,,,,,
9/4/15,0.02,0.71,2.13,,,,,
9/7/15,0,0,0,,,,,
9/8/15,0.06,0.74,2.2,,,,,
9/9/15,0.03,0.75,2.21,,,,,
9/10/15,0.02,0.75,2.23,,,,,
9/11/15,0.04,0.71,2.2,,,,,
9/14/15,0.07,0.73,2.18,,,,,
9/15/15,0.07,0.82,2.28,,,,,
9/16/15,0.06,0.82,2.3,,,,,
9/17/15,0.01,0.7,2.21,,,,,
9/18/15,0,0.69,2.13,,,,,
9/21/15,0.01,0.72,2.2,,,,,
9/22/15,0,0.69,2.14,,,,,
9/23/15,0.01,0.7,2.16,,,,,
9/24/15,0.01,0.67,2.13,,,,,
9/25/15,0,0.7,2.17,,,,,
9/28/15,0.01,0.67,2.1,,,,,
9/29/15,0.01,0.64,2.05,,,,,
9/30/15,0,0.64,2.06,,,,,
10/1/15,0,0.64,2.05,,,,,
10/2/15,0,0.58,1.99,,,,,
10/5/15,0.01,0.61,2.07,,,,,
10/6/15,0,0.61,2.05,,,,,
10/7/15,0,0.65,2.08,,,,,
10/8/15,0,0.65,2.12,,,,,
10/9/15,0.01,0.65,2.12,,,,,
10/12/15,0,0,0,,,,,
10/13/15,0.01,0.64,2.06,,,,,
10/14/15,0,0.57,1.99,,,,,
10/15/15,0.01,0.61,2.04,,,,,
10/16/15,0.01,0.61,2.04,,,,,
10/19/15,0.02,0.61,2.04,,,,,
10/20/15,0.02,0.66,2.08,,,,,
10/21/15,0.01,0.64,2.04,,,,,
10/22/15,0,0.61,2.04,,,,,
10/23/15,0.01,0.66,2.09,,,,,
